date,county,count_new,count_total,death_new,death_total
2020-05-06,Del Norte,0,3,0,0
2020-05-07,Del Norte,0,3,0,0
2020-05-08,Del Norte,0,3,0,0
2020-05-09,Del Norte,0,3,0,0
2020-05-10,Del Norte,0,3,0,0
2020-05-11,Del Norte,0,3,0,0
2020-05-12,Del Norte,0,3,0,0
2020-05-13,Del Norte,1,4,0,0
2020-05-14,Del Norte,0,4,0,0
2020-05-15,Del Norte,0,4,0,0
2020-05-16,Del Norte,0,4,0,0
2020-05-17,Del Norte,3,7,0,0
2020-05-18,Del Norte,1,8,0,0
2020-05-19,Del Norte,0,8,0,0
2020-05-20,Del Norte,1,9,0,0
2020-05-21,Del Norte,0,9,0,0
2020-05-22,Del Norte,0,9,0,0
2020-05-23,Del Norte,1,10,0,0
2020-05-24,Del Norte,6,16,0,0
2020-05-25,Del Norte,4,20,0,0
2020-05-26,Del Norte,10,30,0,0
2020-05-27,Del Norte,4,34,0,0
2020-05-28,Del Norte,3,37,0,0
2020-05-29,Del Norte,0,37,0,0
2020-05-30,Del Norte,0,37,0,0
2020-05-31,Del Norte,0,37,0,0
2020-06-01,Del Norte,1,38,0,0
2020-06-02,Del Norte,1,39,0,0
2020-06-03,Del Norte,0,39,0,0
2020-06-04,Del Norte,6,45,0,0
2020-06-05,Del Norte,0,45,0,0
2020-06-06,Del Norte,0,45,0,0
2020-06-07,Del Norte,0,45,0,0
2020-06-08,Del Norte,0,45,0,0
2020-06-09,Del Norte,0,45,0,0
2020-06-10,Del Norte,0,45,0,0
2020-06-11,Del Norte,0,45,0,0
2020-06-12,Del Norte,0,45,0,0
2020-06-13,Del Norte,0,45,0,0
2020-06-14,Del Norte,0,45,0,0
2020-06-15,Del Norte,0,45,0,0
2020-06-16,Del Norte,0,45,0,0
2020-06-17,Del Norte,0,45,0,0
2020-06-18,Del Norte,1,46,0,0
2020-06-19,Del Norte,0,46,0,0
2020-06-20,Del Norte,0,46,0,0
2020-06-21,Del Norte,0,46,0,0
2020-06-22,Del Norte,0,46,0,0
2020-06-23,Del Norte,0,46,0,0
2020-06-24,Del Norte,1,47,0,0
2020-06-25,Del Norte,0,47,0,0
2020-06-26,Del Norte,0,47,0,0
2020-06-27,Del Norte,0,47,0,0
2020-06-28,Del Norte,0,47,0,0
2020-06-29,Del Norte,0,47,0,0
2020-06-30,Del Norte,2,49,0,0
2020-07-01,Del Norte,1,50,0,0
2020-07-02,Del Norte,0,50,0,0
2020-07-03,Del Norte,0,50,0,0
2020-07-04,Del Norte,0,50,0,0
2020-07-05,Del Norte,7,57,0,0
2020-07-06,Del Norte,0,57,0,0
2020-07-07,Del Norte,0,57,0,0
2020-07-08,Del Norte,0,57,0,0
2020-07-09,Del Norte,0,57,0,0
2020-07-10,Del Norte,0,57,0,0
2020-07-11,Del Norte,2,59,0,0
2020-07-12,Del Norte,0,59,0,0
2020-07-13,Del Norte,0,59,0,0
2020-07-14,Del Norte,1,60,0,0
2020-07-15,Del Norte,0,60,0,0
2020-07-16,Del Norte,0,60,0,0
2020-07-17,Del Norte,0,60,0,0
2020-07-18,Del Norte,1,61,0,0
2020-07-19,Del Norte,0,61,0,0
2020-07-20,Del Norte,0,61,0,0
2020-07-21,Del Norte,5,66,0,0
2020-07-22,Del Norte,0,66,0,0
2020-07-23,Del Norte,0,66,0,0
2020-07-24,Del Norte,0,66,0,0
2020-07-25,Del Norte,1,67,0,0
2020-07-26,Del Norte,0,67,0,0
2020-07-27,Del Norte,0,67,0,0
2020-07-28,Del Norte,1,68,0,0
2020-07-29,Del Norte,0,68,0,0
2020-07-30,Del Norte,0,68,0,0
2020-07-31,Del Norte,0,68,0,0
2020-08-01,Del Norte,0,68,0,0
2020-08-02,Del Norte,0,68,0,0
2020-08-03,Del Norte,0,68,0,0
2020-08-04,Del Norte,1,69,0,0
2020-08-05,Del Norte,0,69,0,0
2020-08-06,Del Norte,0,69,0,0
2020-08-07,Del Norte,0,69,0,0
2020-08-08,Del Norte,0,69,0,0
2020-08-09,Del Norte,0,69,0,0
2020-08-10,Del Norte,0,69,0,0
2020-08-11,Del Norte,4,73,0,0
2020-08-12,Del Norte,1,74,0,0
2020-08-13,Del Norte,0,74,0,0
2020-08-14,Del Norte,2,76,0,0
2020-08-15,Del Norte,1,77,0,0
2020-08-16,Del Norte,0,77,0,0
2020-08-17,Del Norte,0,77,1,1
2020-08-18,Del Norte,1,78,0,1
2020-08-19,Del Norte,0,78,0,1
2020-08-20,Del Norte,0,78,0,1
2020-08-21,Del Norte,0,78,0,1
2020-08-22,Del Norte,2,80,0,1
2020-08-23,Del Norte,0,80,0,1
2020-08-24,Del Norte,0,80,0,1
2020-08-25,Del Norte,3,83,0,1
2020-08-26,Del Norte,3,86,0,1
2020-08-27,Del Norte,21,107,0,1
2020-08-28,Del Norte,0,107,0,1
2020-08-29,Del Norte,1,108,0,1
2020-08-30,Del Norte,0,108,0,1
2020-08-31,Del Norte,0,108,0,1
2020-09-01,Del Norte,0,108,0,1
2020-09-02,Del Norte,1,109,0,1
2020-09-03,Del Norte,0,109,0,1
2020-09-04,Del Norte,0,109,0,1
2020-09-05,Del Norte,0,109,0,1
2020-09-06,Del Norte,0,109,0,1
2020-09-07,Del Norte,0,109,0,1
2020-09-08,Del Norte,0,109,0,1
2020-09-09,Del Norte,0,109,0,1
2020-09-10,Del Norte,3,112,0,1
2020-09-11,Del Norte,3,115,0,1
2020-09-12,Del Norte,1,116,0,1
2020-09-13,Del Norte,0,116,0,1
2020-09-14,Del Norte,0,116,0,1
2020-09-15,Del Norte,13,129,0,1
2020-09-16,Del Norte,2,131,0,1
2020-09-17,Del Norte,0,131,0,1
2020-09-18,Del Norte,0,131,0,1
2020-09-19,Del Norte,1,132,0,1
2020-09-20,Del Norte,0,132,0,1
2020-09-21,Del Norte,0,132,0,1
2020-09-22,Del Norte,5,137,0,1
2020-09-23,Del Norte,0,137,0,1
2020-09-24,Del Norte,0,137,0,1
2020-09-25,Del Norte,1,138,0,1
2020-09-26,Del Norte,0,138,0,1
2020-09-27,Del Norte,0,138,0,1
2020-09-28,Del Norte,0,138,0,1
2020-09-29,Del Norte,4,142,0,1
2020-09-30,Del Norte,-2,140,0,1
2020-10-01,Del Norte,0,140,0,1
2020-10-02,Del Norte,1,141,0,1
2020-10-03,Del Norte,1,142,0,1
2020-10-04,Del Norte,0,142,0,1
2020-10-05,Del Norte,0,142,0,1
2020-10-06,Del Norte,2,144,0,1
2020-10-07,Del Norte,5,149,0,1
2020-10-08,Del Norte,2,151,0,1
2020-10-09,Del Norte,10,161,0,1
2020-10-10,Del Norte,0,161,0,1
2020-10-11,Del Norte,0,161,0,1
2020-10-12,Del Norte,0,161,0,1
2020-10-13,Del Norte,2,163,0,1
2020-10-14,Del Norte,0,163,0,1
2020-10-15,Del Norte,1,164,0,1
2020-10-16,Del Norte,2,166,0,1
2020-10-17,Del Norte,1,167,0,1
2020-10-18,Del Norte,0,167,0,1
2020-10-19,Del Norte,0,167,0,1
2020-10-20,Del Norte,2,169,0,1
2020-10-21,Del Norte,0,169,0,1
2020-10-22,Del Norte,-1,168,0,1
2020-10-23,Del Norte,3,171,0,1
2020-10-24,Del Norte,0,171,0,1
2020-10-25,Del Norte,0,171,0,1
2020-10-26,Del Norte,0,171,0,1
2020-10-27,Del Norte,2,173,0,1
2020-10-28,Del Norte,0,173,0,1
2020-10-29,Del Norte,1,174,0,1
2020-10-30,Del Norte,1,175,0,1
2020-10-31,Del Norte,0,175,0,1
2020-11-01,Del Norte,0,175,0,1
2020-11-02,Del Norte,0,175,0,1
2020-11-03,Del Norte,12,187,0,1
2020-11-04,Del Norte,1,188,0,1
2020-11-05,Del Norte,4,192,0,1
2020-11-06,Del Norte,2,194,0,1
2020-11-07,Del Norte,0,194,0,1
2020-11-08,Del Norte,1,195,0,1
2020-11-09,Del Norte,0,195,0,1
2020-11-10,Del Norte,1,196,0,1
2020-11-11,Del Norte,7,203,0,1
2020-11-12,Del Norte,0,203,0,1
2020-11-13,Del Norte,5,208,0,1
2020-11-14,Del Norte,11,219,0,1
2020-11-15,Del Norte,5,224,0,1
2020-11-16,Del Norte,1,225,0,1
2020-11-17,Del Norte,8,233,0,1
2020-11-18,Del Norte,7,240,0,1
2020-11-19,Del Norte,11,251,0,1
2020-11-20,Del Norte,13,264,0,1
2020-11-21,Del Norte,7,271,0,1
2020-11-22,Del Norte,0,271,0,1
2020-11-23,Del Norte,25,296,0,1
2020-11-24,Del Norte,2,298,0,1
2020-11-25,Del Norte,6,304,0,1
2020-11-26,Del Norte,3,307,0,1
2020-11-27,Del Norte,0,307,0,1
2020-11-28,Del Norte,21,328,0,1
2020-11-29,Del Norte,11,339,0,1
2020-11-30,Del Norte,0,339,0,1
2020-12-01,Del Norte,18,357,0,1
2020-12-02,Del Norte,27,384,0,1
2020-12-03,Del Norte,4,388,0,1
2020-12-04,Del Norte,13,401,0,1
2020-12-05,Del Norte,7,408,0,1
2020-12-06,Del Norte,6,414,0,1
2020-12-07,Del Norte,10,424,0,1
2020-12-08,Del Norte,41,465,0,1
2020-12-09,Del Norte,16,481,0,1
2020-12-10,Del Norte,20,501,0,1
2020-12-11,Del Norte,4,505,0,1
2020-12-12,Del Norte,24,529,0,1
2020-12-13,Del Norte,13,542,0,1
2020-12-14,Del Norte,18,560,1,2
2020-12-15,Del Norte,4,564,0,2
2020-12-16,Del Norte,11,575,0,2
2020-12-17,Del Norte,8,583,0,2
2020-12-18,Del Norte,44,627,0,2
2020-12-19,Del Norte,14,641,0,2
2020-12-20,Del Norte,11,652,0,2
2020-12-21,Del Norte,8,660,0,2
2020-12-22,Del Norte,6,666,0,2
2020-03-18,San Bernardino,3,3,0,0
2020-03-19,San Bernardino,4,7,0,0
2020-03-20,San Bernardino,2,9,0,0
2020-03-21,San Bernardino,4,13,0,0
2020-03-22,San Bernardino,3,16,0,0
2020-03-23,San Bernardino,1,17,0,0
2020-03-24,San Bernardino,10,27,0,0
2020-03-25,San Bernardino,19,46,1,1
2020-03-26,San Bernardino,11,57,0,1
2020-03-27,San Bernardino,20,77,1,2
2020-03-28,San Bernardino,4,81,0,2
2020-03-29,San Bernardino,13,94,0,2
2020-03-30,San Bernardino,51,145,2,4
2020-03-31,San Bernardino,48,193,1,5
2020-04-01,San Bernardino,52,245,0,5
2020-04-02,San Bernardino,90,335,3,8
2020-04-03,San Bernardino,21,356,3,11
2020-04-04,San Bernardino,17,373,2,13
2020-04-05,San Bernardino,2,375,0,13
2020-04-06,San Bernardino,175,550,0,13
2020-04-07,San Bernardino,4,554,5,18
2020-04-08,San Bernardino,81,635,4,22
2020-04-09,San Bernardino,82,717,5,27
2020-04-10,San Bernardino,62,779,-3,24
2020-04-11,San Bernardino,47,826,4,28
2020-04-12,San Bernardino,1,827,2,30
2020-04-13,San Bernardino,98,925,1,31
2020-04-14,San Bernardino,8,933,0,31
2020-04-15,San Bernardino,130,1063,6,37
2020-04-16,San Bernardino,80,1143,2,39
2020-04-17,San Bernardino,86,1229,16,55
2020-04-18,San Bernardino,26,1255,2,57
2020-04-19,San Bernardino,7,1262,1,58
2020-04-20,San Bernardino,82,1344,2,60
2020-04-21,San Bernardino,155,1499,7,67
2020-04-22,San Bernardino,65,1564,5,72
2020-04-23,San Bernardino,40,1604,5,77
2020-04-24,San Bernardino,63,1667,3,80
2020-04-25,San Bernardino,8,1675,2,82
2020-04-26,San Bernardino,6,1681,0,82
2020-04-27,San Bernardino,61,1742,0,82
2020-04-28,San Bernardino,149,1891,3,85
2020-04-29,San Bernardino,84,1975,6,91
2020-04-30,San Bernardino,45,2020,5,96
2020-05-01,San Bernardino,64,2084,2,98
2020-05-02,San Bernardino,40,2124,1,99
2020-05-03,San Bernardino,-1,2123,0,99
2020-05-04,San Bernardino,61,2184,0,99
2020-05-05,San Bernardino,161,2345,2,101
2020-05-06,San Bernardino,81,2426,3,104
2020-05-07,San Bernardino,96,2522,6,110
2020-05-08,San Bernardino,109,2631,9,119
2020-05-09,San Bernardino,194,2825,2,121
2020-05-10,San Bernardino,85,2910,0,121
2020-05-11,San Bernardino,35,2945,0,121
2020-05-12,San Bernardino,52,2997,3,124
2020-05-13,San Bernardino,67,3064,14,138
2020-05-14,San Bernardino,85,3149,2,140
2020-05-15,San Bernardino,76,3225,10,150
2020-05-16,San Bernardino,137,3362,5,155
2020-05-17,San Bernardino,105,3467,0,155
2020-05-18,San Bernardino,91,3558,0,155
2020-05-19,San Bernardino,98,3656,2,157
2020-05-20,San Bernardino,115,3771,1,158
2020-05-21,San Bernardino,179,3950,6,164
2020-05-22,San Bernardino,157,4107,9,173
2020-05-23,San Bernardino,65,4172,3,176
2020-05-24,San Bernardino,90,4262,0,176
2020-05-25,San Bernardino,131,4393,0,176
2020-05-26,San Bernardino,37,4430,0,176
2020-05-27,San Bernardino,278,4708,7,183
2020-05-28,San Bernardino,123,4831,7,190
2020-05-29,San Bernardino,152,4983,9,199
2020-05-30,San Bernardino,139,5122,5,204
2020-05-31,San Bernardino,63,5185,0,204
2020-06-01,San Bernardino,125,5310,0,204
2020-06-02,San Bernardino,128,5438,4,208
2020-06-03,San Bernardino,127,5565,1,209
2020-06-04,San Bernardino,161,5726,1,210
2020-06-05,San Bernardino,143,5869,7,217
2020-06-06,San Bernardino,77,5946,7,224
2020-06-07,San Bernardino,87,6033,0,224
2020-06-08,San Bernardino,89,6122,0,224
2020-06-09,San Bernardino,146,6268,0,224
2020-06-10,San Bernardino,170,6438,1,225
2020-06-11,San Bernardino,71,6509,2,227
2020-06-12,San Bernardino,198,6707,2,229
2020-06-13,San Bernardino,178,6885,0,229
2020-06-14,San Bernardino,130,7015,0,229
2020-06-15,San Bernardino,174,7189,0,229
2020-06-16,San Bernardino,274,7463,0,229
2020-06-17,San Bernardino,207,7670,0,229
2020-06-18,San Bernardino,471,8141,1,230
2020-06-19,San Bernardino,313,8454,0,230
2020-06-20,San Bernardino,264,8718,3,233
2020-06-21,San Bernardino,207,8925,0,233
2020-06-22,San Bernardino,208,9133,1,234
2020-06-23,San Bernardino,638,9771,0,234
2020-06-24,San Bernardino,440,10211,11,245
2020-06-25,San Bernardino,406,10617,4,249
2020-06-26,San Bernardino,545,11162,0,249
2020-06-27,San Bernardino,414,11576,0,249
2020-06-28,San Bernardino,32,11608,0,249
2020-06-29,San Bernardino,583,12191,0,249
2020-06-30,San Bernardino,402,12593,4,253
2020-07-01,San Bernardino,443,13036,5,258
2020-07-02,San Bernardino,149,13185,7,265
2020-07-03,San Bernardino,855,14040,4,269
2020-07-04,San Bernardino,596,14636,0,269
2020-07-05,San Bernardino,390,15026,0,269
2020-07-06,San Bernardino,320,15346,0,269
2020-07-07,San Bernardino,658,16004,3,272
2020-07-08,San Bernardino,506,16510,21,293
2020-07-09,San Bernardino,829,17339,11,304
2020-07-10,San Bernardino,903,18242,0,304
2020-07-11,San Bernardino,665,18907,0,304
2020-07-12,San Bernardino,135,19042,2,306
2020-07-13,San Bernardino,568,19610,1,307
2020-07-14,San Bernardino,879,20489,2,309
2020-07-15,San Bernardino,1019,21508,1,310
2020-07-16,San Bernardino,847,22355,0,310
2020-07-17,San Bernardino,702,23057,5,315
2020-07-18,San Bernardino,623,23680,13,328
2020-07-19,San Bernardino,248,23928,0,328
2020-07-20,San Bernardino,298,24226,1,329
2020-07-21,San Bernardino,1097,25323,4,333
2020-07-22,San Bernardino,1497,26820,4,337
2020-07-23,San Bernardino,1301,28121,21,358
2020-07-24,San Bernardino,869,28990,14,372
2020-07-25,San Bernardino,275,29265,0,372
2020-07-26,San Bernardino,280,29545,11,383
2020-07-27,San Bernardino,383,29928,1,384
2020-07-28,San Bernardino,565,30493,11,395
2020-07-29,San Bernardino,675,31168,24,419
2020-07-30,San Bernardino,842,32010,-16,403
2020-07-31,San Bernardino,322,32332,6,409
2020-08-01,San Bernardino,615,32947,8,417
2020-08-02,San Bernardino,696,33643,0,417
2020-08-03,San Bernardino,336,33979,1,418
2020-08-04,San Bernardino,236,34215,59,477
2020-08-05,San Bernardino,227,34442,10,487
2020-08-06,San Bernardino,377,34819,3,490
2020-08-07,San Bernardino,381,35200,7,497
2020-08-08,San Bernardino,491,35691,5,502
2020-08-09,San Bernardino,401,36092,44,546
2020-08-10,San Bernardino,1275,37367,0,546
2020-08-11,San Bernardino,1100,38467,3,549
2020-08-12,San Bernardino,344,38811,6,555
2020-08-13,San Bernardino,584,39395,3,558
2020-08-14,San Bernardino,1047,40442,3,561
2020-08-15,San Bernardino,789,41231,7,568
2020-08-16,San Bernardino,493,41724,0,568
2020-08-17,San Bernardino,281,42005,0,568
2020-08-18,San Bernardino,822,42827,48,616
2020-08-19,San Bernardino,397,43224,5,621
2020-08-20,San Bernardino,403,43627,4,625
2020-08-21,San Bernardino,622,44249,4,629
2020-08-22,San Bernardino,554,44803,62,691
2020-08-23,San Bernardino,207,45010,0,691
2020-08-24,San Bernardino,189,45199,1,692
2020-08-25,San Bernardino,345,45544,3,695
2020-08-26,San Bernardino,296,45840,14,709
2020-08-27,San Bernardino,505,46345,6,715
2020-08-28,San Bernardino,208,46553,1,716
2020-08-29,San Bernardino,296,46849,0,716
2020-08-30,San Bernardino,352,47201,0,716
2020-08-31,San Bernardino,169,47370,0,716
2020-09-01,San Bernardino,1,47371,20,736
2020-09-02,San Bernardino,395,47766,7,743
2020-09-03,San Bernardino,399,48165,1,744
2020-09-04,San Bernardino,332,48497,0,744
2020-09-05,San Bernardino,303,48800,21,765
2020-09-06,San Bernardino,123,48923,0,765
2020-09-07,San Bernardino,120,49043,0,765
2020-09-08,San Bernardino,-9,49034,0,765
2020-09-09,San Bernardino,230,49264,26,791
2020-09-10,San Bernardino,203,49467,5,796
2020-09-11,San Bernardino,215,49682,4,800
2020-09-12,San Bernardino,263,49945,14,814
2020-09-13,San Bernardino,23,49968,18,832
2020-09-14,San Bernardino,195,50163,0,832
2020-09-15,San Bernardino,170,50333,3,835
2020-09-16,San Bernardino,176,50509,3,838
2020-09-17,San Bernardino,261,50770,1,839
2020-09-18,San Bernardino,336,51106,19,858
2020-09-19,San Bernardino,247,51353,50,908
2020-09-20,San Bernardino,206,51559,0,908
2020-09-21,San Bernardino,95,51654,0,908
2020-09-22,San Bernardino,245,51899,0,908
2020-09-23,San Bernardino,233,52132,0,908
2020-09-24,San Bernardino,323,52455,10,918
2020-09-25,San Bernardino,359,52814,4,922
2020-09-26,San Bernardino,308,53122,3,925
2020-09-27,San Bernardino,5,53127,0,925
2020-09-28,San Bernardino,374,53501,0,925
2020-09-29,San Bernardino,252,53753,27,952
2020-09-30,San Bernardino,235,53988,3,955
2020-10-01,San Bernardino,362,54350,0,955
2020-10-02,San Bernardino,263,54613,7,962
2020-10-03,San Bernardino,391,55004,0,962
2020-10-04,San Bernardino,96,55100,0,962
2020-10-05,San Bernardino,0,55100,0,962
2020-10-06,San Bernardino,316,55416,4,966
2020-10-07,San Bernardino,322,55738,1,967
2020-10-08,San Bernardino,414,56152,7,974
2020-10-09,San Bernardino,282,56434,10,984
2020-10-10,San Bernardino,249,56683,2,986
2020-10-11,San Bernardino,314,56997,0,986
2020-10-12,San Bernardino,238,57235,0,986
2020-10-13,San Bernardino,176,57411,0,986
2020-10-14,San Bernardino,363,57774,0,986
2020-10-15,San Bernardino,294,58068,2,988
2020-10-16,San Bernardino,165,58233,1,989
2020-10-17,San Bernardino,182,58415,9,998
2020-10-18,San Bernardino,478,58893,23,1021
2020-10-19,San Bernardino,372,59265,0,1021
2020-10-20,San Bernardino,306,59571,7,1028
2020-10-21,San Bernardino,377,59948,37,1065
2020-10-22,San Bernardino,454,60402,5,1070
2020-10-23,San Bernardino,452,60854,0,1070
2020-10-24,San Bernardino,497,61351,2,1072
2020-10-25,San Bernardino,200,61551,0,1072
2020-10-26,San Bernardino,320,61871,0,1072
2020-10-27,San Bernardino,486,62357,1,1073
2020-10-28,San Bernardino,421,62778,0,1073
2020-10-29,San Bernardino,190,62968,0,1073
2020-10-30,San Bernardino,544,63512,1,1074
2020-10-31,San Bernardino,504,64016,4,1078
2020-11-01,San Bernardino,323,64339,0,1078
2020-11-02,San Bernardino,290,64629,1,1079
2020-11-03,San Bernardino,691,65320,0,1079
2020-11-04,San Bernardino,571,65891,9,1088
2020-11-05,San Bernardino,516,66407,4,1092
2020-11-06,San Bernardino,333,66740,0,1092
2020-11-07,San Bernardino,988,67728,1,1093
2020-11-08,San Bernardino,684,68412,3,1096
2020-11-09,San Bernardino,603,69015,0,1096
2020-11-10,San Bernardino,651,69666,0,1096
2020-11-11,San Bernardino,708,70374,0,1096
2020-11-12,San Bernardino,384,70758,0,1096
2020-11-13,San Bernardino,1137,71895,1,1097
2020-11-14,San Bernardino,973,72868,0,1097
2020-11-15,San Bernardino,901,73769,0,1097
2020-11-16,San Bernardino,632,74401,1,1098
2020-11-17,San Bernardino,1733,76134,0,1098
2020-11-18,San Bernardino,1266,77400,20,1118
2020-11-19,San Bernardino,1844,79244,6,1124
2020-11-20,San Bernardino,1959,81203,1,1125
2020-11-21,San Bernardino,2003,83206,2,1127
2020-11-22,San Bernardino,299,83505,2,1129
2020-11-23,San Bernardino,882,84387,0,1129
2020-11-24,San Bernardino,2258,86645,0,1129
2020-11-25,San Bernardino,1824,88469,0,1129
2020-11-26,San Bernardino,1258,89727,0,1129
2020-11-27,San Bernardino,527,90254,0,1129
2020-11-28,San Bernardino,929,91183,0,1129
2020-11-29,San Bernardino,869,92052,0,1129
2020-11-30,San Bernardino,652,92704,0,1129
2020-12-01,San Bernardino,3150,95854,0,1129
2020-12-02,San Bernardino,2713,98567,7,1136
2020-12-03,San Bernardino,2220,100787,18,1154
2020-12-04,San Bernardino,1631,102418,21,1175
2020-12-05,San Bernardino,2964,105382,0,1175
2020-12-06,San Bernardino,1545,106927,0,1175
2020-12-07,San Bernardino,1234,108161,13,1188
2020-12-08,San Bernardino,2515,110676,0,1188
2020-12-09,San Bernardino,3840,114516,20,1208
2020-12-10,San Bernardino,5670,120186,1,1209
2020-12-11,San Bernardino,2906,123092,0,1209
2020-12-12,San Bernardino,2649,125741,6,1215
2020-12-13,San Bernardino,977,126718,8,1223
2020-12-14,San Bernardino,2433,129151,18,1241
2020-12-15,San Bernardino,8397,137548,0,1241
2020-12-16,San Bernardino,6017,143565,63,1304
2020-12-17,San Bernardino,6273,149838,19,1323
2020-12-18,San Bernardino,4434,154272,0,1323
2020-12-19,San Bernardino,5611,159883,4,1327
2020-12-20,San Bernardino,2927,162810,0,1327
2020-12-21,San Bernardino,2276,165086,48,1375
2020-12-22,San Bernardino,4180,169266,12,1387
2020-03-18,Stanislaus,5,5,0,0
2020-03-19,Stanislaus,2,7,0,0
2020-03-20,Stanislaus,0,7,0,0
2020-03-21,Stanislaus,0,7,0,0
2020-03-22,Stanislaus,1,8,0,0
2020-03-23,Stanislaus,2,10,0,0
2020-03-24,Stanislaus,3,13,0,0
2020-03-25,Stanislaus,1,14,0,0
2020-03-26,Stanislaus,1,15,0,0
2020-03-27,Stanislaus,1,16,0,0
2020-03-28,Stanislaus,1,17,0,0
2020-03-29,Stanislaus,2,19,0,0
2020-03-30,Stanislaus,9,28,0,0
2020-03-31,Stanislaus,0,28,0,0
2020-04-01,Stanislaus,1,29,0,0
2020-04-02,Stanislaus,11,40,0,0
2020-04-03,Stanislaus,8,48,0,0
2020-04-04,Stanislaus,3,51,0,0
2020-04-05,Stanislaus,0,51,0,0
2020-04-06,Stanislaus,21,72,0,0
2020-04-07,Stanislaus,11,83,0,0
2020-04-08,Stanislaus,3,86,0,0
2020-04-09,Stanislaus,7,93,0,0
2020-04-10,Stanislaus,8,101,0,0
2020-04-11,Stanislaus,18,119,1,1
2020-04-12,Stanislaus,-2,117,0,1
2020-04-13,Stanislaus,15,132,1,2
2020-04-14,Stanislaus,4,136,2,4
2020-04-15,Stanislaus,38,174,0,4
2020-04-16,Stanislaus,11,185,0,4
2020-04-17,Stanislaus,16,201,0,4
2020-04-18,Stanislaus,15,216,0,4
2020-04-19,Stanislaus,5,221,0,4
2020-04-20,Stanislaus,7,228,0,4
2020-04-21,Stanislaus,7,235,0,4
2020-04-22,Stanislaus,12,247,1,5
2020-04-23,Stanislaus,7,254,0,5
2020-04-24,Stanislaus,19,273,0,5
2020-04-25,Stanislaus,3,276,0,5
2020-04-26,Stanislaus,18,294,0,5
2020-04-27,Stanislaus,22,316,3,8
2020-04-28,Stanislaus,14,330,2,10
2020-04-29,Stanislaus,44,374,1,11
2020-04-30,Stanislaus,4,378,0,11
2020-05-01,Stanislaus,6,384,2,13
2020-05-02,Stanislaus,4,388,1,14
2020-05-03,Stanislaus,23,411,0,14
2020-05-04,Stanislaus,11,422,1,15
2020-05-05,Stanislaus,8,430,0,15
2020-05-06,Stanislaus,4,434,2,17
2020-05-07,Stanislaus,32,466,2,19
2020-05-08,Stanislaus,21,487,0,19
2020-05-09,Stanislaus,4,491,1,20
2020-05-10,Stanislaus,7,498,1,21
2020-05-11,Stanislaus,9,507,0,21
2020-05-12,Stanislaus,8,515,1,22
2020-05-13,Stanislaus,6,521,1,23
2020-05-14,Stanislaus,12,533,0,23
2020-05-15,Stanislaus,7,540,1,24
2020-05-16,Stanislaus,6,546,0,24
2020-05-17,Stanislaus,20,566,0,24
2020-05-18,Stanislaus,6,572,2,26
2020-05-19,Stanislaus,10,582,0,26
2020-05-20,Stanislaus,2,584,0,26
2020-05-21,Stanislaus,18,602,2,28
2020-05-22,Stanislaus,14,616,0,28
2020-05-23,Stanislaus,9,625,0,28
2020-05-24,Stanislaus,9,634,0,28
2020-05-25,Stanislaus,17,651,0,28
2020-05-26,Stanislaus,12,663,0,28
2020-05-27,Stanislaus,12,675,0,28
2020-05-28,Stanislaus,9,684,0,28
2020-05-29,Stanislaus,14,698,0,28
2020-05-30,Stanislaus,14,712,0,28
2020-05-31,Stanislaus,26,738,1,29
2020-06-01,Stanislaus,20,758,0,29
2020-06-02,Stanislaus,14,772,1,30
2020-06-03,Stanislaus,8,780,0,30
2020-06-04,Stanislaus,26,806,1,31
2020-06-05,Stanislaus,36,842,0,31
2020-06-06,Stanislaus,16,858,2,33
2020-06-07,Stanislaus,47,905,0,33
2020-06-08,Stanislaus,51,956,0,33
2020-06-09,Stanislaus,37,993,0,33
2020-06-10,Stanislaus,37,1030,0,33
2020-06-11,Stanislaus,32,1062,0,33
2020-06-12,Stanislaus,30,1092,0,33
2020-06-13,Stanislaus,30,1122,1,34
2020-06-14,Stanislaus,37,1159,0,34
2020-06-15,Stanislaus,94,1253,1,35
2020-06-16,Stanislaus,25,1278,0,35
2020-06-17,Stanislaus,109,1387,1,36
2020-06-18,Stanislaus,108,1495,0,36
2020-06-19,Stanislaus,54,1549,0,36
2020-06-20,Stanislaus,49,1598,-1,35
2020-06-21,Stanislaus,90,1688,0,35
2020-06-22,Stanislaus,96,1784,2,37
2020-06-23,Stanislaus,66,1850,0,37
2020-06-24,Stanislaus,189,2039,1,38
2020-06-25,Stanislaus,95,2134,0,38
2020-06-26,Stanislaus,33,2167,0,38
2020-06-27,Stanislaus,95,2262,3,41
2020-06-28,Stanislaus,172,2434,0,41
2020-06-29,Stanislaus,84,2518,1,42
2020-06-30,Stanislaus,87,2605,2,44
2020-07-01,Stanislaus,236,2841,0,44
2020-07-02,Stanislaus,9,2850,0,44
2020-07-03,Stanislaus,171,3021,0,44
2020-07-04,Stanislaus,551,3572,0,44
2020-07-05,Stanislaus,205,3777,1,45
2020-07-06,Stanislaus,206,3983,0,45
2020-07-07,Stanislaus,118,4101,0,45
2020-07-08,Stanislaus,243,4344,5,50
2020-07-09,Stanislaus,289,4633,0,50
2020-07-10,Stanislaus,148,4781,1,51
2020-07-11,Stanislaus,130,4911,0,51
