date,county,icu_covid_confirmed,icu_covid_suspected,hsp_covid_confirmed,hsp_covid_suspected,icu_available_beds,hsp_all_beds
2020-03-29,Sutter,0,0,0,0,NA,NA
2020-03-30,Sutter,0,0,0,0,NA,NA
2020-03-31,Sutter,0,0,0,0,NA,NA
2020-04-01,Sutter,0,0,0,0,NA,NA
2020-04-02,Sutter,NA,NA,0,0,NA,NA
2020-04-03,Sutter,NA,NA,0,0,NA,NA
2020-04-04,Sutter,NA,NA,0,0,NA,NA
2020-04-05,Sutter,0,0,0,0,NA,NA
2020-04-06,Sutter,NA,NA,0,0,NA,NA
2020-04-07,Sutter,NA,NA,0,0,NA,NA
2020-04-08,Sutter,NA,NA,0,0,NA,NA
2020-04-09,Sutter,NA,NA,0,0,NA,NA
2020-04-10,Sutter,NA,NA,0,0,NA,NA
2020-04-11,Sutter,NA,NA,0,0,NA,NA
2020-04-12,Sutter,NA,NA,0,0,NA,NA
2020-04-13,Sutter,NA,NA,0,0,NA,NA
2020-04-14,Sutter,NA,NA,0,0,NA,NA
2020-04-15,Sutter,NA,NA,0,0,NA,NA
2020-04-16,Sutter,NA,NA,0,0,NA,NA
2020-04-17,Sutter,NA,NA,0,0,NA,NA
2020-04-18,Sutter,NA,NA,0,0,NA,NA
2020-04-19,Sutter,NA,NA,0,0,NA,NA
2020-04-20,Sutter,NA,NA,0,0,NA,NA
2020-04-21,Sutter,NA,NA,0,0,NA,NA
2020-04-22,Sutter,NA,NA,0,0,NA,NA
2020-04-23,Sutter,NA,NA,0,0,0,NA
2020-04-24,Sutter,0,0,0,0,NA,NA
2020-04-25,Sutter,0,0,0,0,NA,NA
2020-04-26,Sutter,0,0,0,0,NA,NA
2020-04-27,Sutter,0,0,0,0,NA,NA
2020-04-28,Sutter,0,0,0,0,NA,NA
2020-04-29,Sutter,0,0,0,0,NA,NA
2020-04-30,Sutter,0,0,0,0,NA,NA
2020-05-01,Sutter,0,0,0,0,NA,NA
2020-05-02,Sutter,0,0,0,0,NA,NA
2020-05-03,Sutter,0,0,0,0,NA,NA
2020-05-04,Sutter,0,0,0,0,NA,NA
2020-05-05,Sutter,0,0,0,0,NA,NA
2020-05-06,Sutter,0,0,0,0,NA,NA
2020-05-07,Sutter,0,0,0,0,NA,NA
2020-05-08,Sutter,0,0,0,0,NA,NA
2020-05-09,Sutter,0,0,0,0,NA,NA
2020-05-10,Sutter,0,0,0,0,NA,NA
2020-05-11,Sutter,0,0,0,0,NA,NA
2020-05-12,Sutter,0,0,0,0,NA,NA
2020-05-13,Sutter,0,0,0,0,NA,NA
2020-05-14,Sutter,0,0,0,0,NA,NA
2020-05-15,Sutter,0,0,0,0,NA,NA
2020-05-16,Sutter,0,0,0,0,NA,NA
2020-05-17,Sutter,0,0,0,0,NA,NA
2020-05-18,Sutter,0,0,0,0,NA,NA
2020-05-19,Sutter,0,0,0,0,NA,NA
2020-05-20,Sutter,0,0,0,0,NA,NA
2020-05-21,Sutter,0,0,0,0,NA,NA
2020-05-22,Sutter,0,0,0,0,NA,NA
2020-05-23,Sutter,0,0,0,0,NA,NA
2020-05-24,Sutter,0,0,0,0,NA,NA
2020-05-25,Sutter,0,0,0,0,NA,NA
2020-05-26,Sutter,0,0,0,0,NA,NA
2020-05-27,Sutter,0,0,0,0,NA,NA
2020-05-28,Sutter,0,0,0,0,NA,NA
2020-05-29,Sutter,0,0,0,0,NA,NA
2020-05-30,Sutter,0,0,0,0,NA,NA
2020-05-31,Sutter,0,0,0,0,NA,NA
2020-06-01,Sutter,0,0,0,0,NA,NA
2020-06-02,Sutter,0,0,0,0,NA,NA
2020-06-03,Sutter,0,0,0,0,NA,NA
2020-06-04,Sutter,0,0,0,0,NA,NA
2020-06-05,Sutter,0,0,0,0,NA,NA
2020-06-06,Sutter,0,0,0,0,NA,NA
2020-06-07,Sutter,0,0,0,0,NA,NA
2020-06-08,Sutter,0,0,0,0,NA,NA
2020-06-09,Sutter,0,0,0,0,NA,NA
2020-06-10,Sutter,0,0,0,0,NA,NA
2020-06-11,Sutter,0,0,0,0,NA,NA
2020-06-12,Sutter,0,0,0,0,NA,NA
2020-06-13,Sutter,0,0,0,0,NA,NA
2020-06-14,Sutter,0,0,0,0,NA,NA
2020-06-15,Sutter,0,0,0,0,NA,NA
2020-06-16,Sutter,0,0,0,0,NA,NA
2020-06-17,Sutter,0,0,0,0,NA,NA
2020-06-18,Sutter,0,0,0,0,NA,NA
2020-06-19,Sutter,0,0,0,0,NA,NA
2020-06-20,Sutter,0,0,0,0,NA,NA
2020-06-21,Sutter,0,0,0,0,NA,NA
2020-06-22,Sutter,0,0,0,0,NA,NA
2020-06-23,Sutter,0,0,0,0,NA,NA
2020-06-24,Sutter,0,0,0,0,NA,NA
2020-06-25,Sutter,0,0,0,0,NA,NA
2020-06-26,Sutter,0,0,0,0,NA,NA
2020-06-27,Sutter,0,0,0,0,NA,NA
2020-06-28,Sutter,0,0,0,0,NA,NA
2020-06-29,Sutter,0,0,0,0,NA,NA
2020-06-30,Sutter,0,0,0,0,NA,NA
2020-07-01,Sutter,0,0,0,0,NA,NA
2020-07-02,Sutter,0,0,0,0,NA,NA
2020-07-03,Sutter,0,0,0,0,NA,NA
2020-07-04,Sutter,0,0,0,0,NA,NA
2020-07-05,Sutter,0,0,0,0,NA,NA
2020-07-06,Sutter,0,0,0,0,NA,NA
2020-07-07,Sutter,0,0,0,0,NA,NA
2020-07-08,Sutter,0,0,0,0,NA,NA
2020-07-09,Sutter,0,0,0,0,NA,NA
2020-07-10,Sutter,0,0,0,0,NA,NA
2020-07-11,Sutter,0,0,0,0,NA,NA
2020-07-12,Sutter,0,0,0,0,NA,NA
2020-07-13,Sutter,0,0,0,0,NA,NA
2020-07-14,Sutter,0,0,0,0,NA,NA
2020-07-15,Sutter,0,0,0,0,NA,NA
2020-07-16,Sutter,0,0,0,0,NA,NA
2020-07-17,Sutter,0,0,0,0,NA,NA
2020-07-18,Sutter,0,0,0,0,NA,NA
2020-07-19,Sutter,0,0,0,0,NA,NA
2020-07-20,Sutter,0,0,0,0,NA,NA
2020-07-21,Sutter,0,0,0,0,NA,NA
2020-07-22,Sutter,0,0,0,0,0,NA
2020-07-23,Sutter,0,0,0,0,0,NA
2020-07-24,Sutter,0,0,0,0,0,NA
2020-07-25,Sutter,0,0,0,0,0,NA
2020-07-26,Sutter,0,0,0,0,0,NA
2020-07-27,Sutter,0,0,0,0,0,NA
2020-07-28,Sutter,0,0,0,0,0,NA
2020-07-29,Sutter,0,0,0,0,0,NA
2020-07-30,Sutter,0,0,0,0,0,NA
2020-07-31,Sutter,0,0,0,0,0,NA
2020-08-01,Sutter,0,0,0,0,0,NA
2020-08-02,Sutter,0,0,0,0,0,NA
2020-08-03,Sutter,0,0,0,0,0,NA
2020-08-04,Sutter,0,0,0,0,0,NA
2020-08-05,Sutter,0,0,0,0,0,NA
2020-08-06,Sutter,0,0,0,0,0,NA
2020-08-07,Sutter,0,0,0,0,0,NA
2020-08-08,Sutter,0,0,0,0,0,NA
2020-08-09,Sutter,0,0,0,0,0,NA
2020-08-10,Sutter,0,0,0,0,0,NA
2020-08-11,Sutter,0,0,0,0,0,NA
2020-08-12,Sutter,0,0,0,0,0,NA
2020-08-13,Sutter,0,0,0,0,0,NA
2020-08-14,Sutter,0,0,0,0,0,NA
2020-08-15,Sutter,0,0,0,0,0,NA
2020-08-16,Sutter,0,0,0,0,0,NA
2020-08-17,Sutter,0,0,0,0,0,NA
2020-08-18,Sutter,0,0,0,0,0,NA
2020-08-19,Sutter,0,0,0,0,0,NA
2020-08-20,Sutter,0,0,0,0,0,NA
2020-08-21,Sutter,0,0,0,0,0,NA
2020-08-22,Sutter,0,0,0,0,0,NA
2020-08-23,Sutter,0,0,0,0,0,NA
2020-08-24,Sutter,0,0,0,0,0,NA
2020-08-25,Sutter,0,0,0,0,0,NA
2020-08-26,Sutter,0,0,0,0,0,NA
2020-08-27,Sutter,0,0,0,0,0,NA
2020-08-28,Sutter,0,0,0,0,0,NA
2020-08-29,Sutter,0,0,0,0,0,NA
2020-08-30,Sutter,0,0,0,0,0,NA
2020-08-31,Sutter,0,0,0,0,0,NA
2020-09-01,Sutter,0,0,0,0,0,NA
2020-09-02,Sutter,0,0,0,0,0,NA
2020-09-03,Sutter,0,0,0,0,0,NA
2020-09-04,Sutter,0,0,0,0,0,NA
2020-09-05,Sutter,0,0,0,0,0,NA
2020-09-06,Sutter,0,0,0,0,0,NA
2020-09-07,Sutter,0,0,0,0,0,NA
2020-09-08,Sutter,0,0,0,0,0,NA
2020-09-09,Sutter,0,0,0,0,0,NA
2020-09-10,Sutter,0,0,0,0,0,NA
2020-09-11,Sutter,0,0,0,0,0,NA
2020-09-12,Sutter,0,0,0,0,0,NA
2020-09-13,Sutter,0,0,0,0,0,NA
2020-09-14,Sutter,0,0,0,0,0,NA
2020-09-15,Sutter,0,0,0,0,0,NA
2020-09-16,Sutter,0,0,0,0,0,NA
2020-09-17,Sutter,0,0,0,0,0,NA
2020-09-18,Sutter,0,0,0,0,0,NA
2020-09-19,Sutter,0,0,0,0,0,NA
2020-09-20,Sutter,0,0,0,0,0,NA
2020-09-21,Sutter,0,0,0,0,0,NA
2020-09-22,Sutter,0,0,0,0,0,NA
2020-09-23,Sutter,0,0,0,0,0,NA
2020-09-24,Sutter,0,0,0,0,0,NA
2020-09-25,Sutter,0,0,0,0,0,NA
2020-09-26,Sutter,0,0,0,0,0,NA
2020-09-27,Sutter,0,0,0,0,0,NA
2020-09-28,Sutter,0,0,0,0,0,NA
2020-09-29,Sutter,0,0,0,0,0,NA
2020-09-30,Sutter,0,0,0,0,0,NA
2020-10-01,Sutter,0,0,0,0,0,NA
2020-10-02,Sutter,0,0,0,0,0,NA
2020-10-03,Sutter,0,0,0,0,0,NA
2020-10-04,Sutter,0,0,0,0,0,NA
2020-10-05,Sutter,0,0,0,0,0,NA
2020-10-06,Sutter,0,0,0,0,0,NA
2020-10-07,Sutter,0,0,0,0,0,NA
2020-10-08,Sutter,0,0,0,0,0,NA
2020-10-09,Sutter,0,0,0,0,0,NA
2020-10-10,Sutter,0,0,0,0,0,NA
2020-10-11,Sutter,0,0,0,0,0,NA
2020-10-12,Sutter,0,0,0,0,0,NA
2020-10-13,Sutter,0,0,0,0,0,NA
2020-10-14,Sutter,0,0,0,0,0,NA
2020-10-15,Sutter,0,0,0,0,0,NA
2020-10-16,Sutter,0,0,0,0,0,NA
2020-10-17,Sutter,0,0,0,0,0,NA
2020-10-18,Sutter,0,0,0,0,0,NA
2020-10-19,Sutter,0,0,0,0,0,NA
2020-10-20,Sutter,0,0,0,0,0,NA
2020-10-21,Sutter,0,0,0,0,0,NA
2020-10-22,Sutter,0,0,0,0,0,NA
2020-10-23,Sutter,0,0,0,0,0,NA
2020-10-24,Sutter,0,0,0,0,0,NA
2020-10-25,Sutter,0,0,0,0,0,NA
2020-10-26,Sutter,0,0,0,0,0,NA
2020-10-27,Sutter,0,0,0,0,0,NA
2020-10-28,Sutter,0,0,0,0,0,NA
2020-10-29,Sutter,0,0,0,0,0,NA
2020-10-30,Sutter,0,0,0,0,0,NA
2020-10-31,Sutter,0,0,0,0,0,NA
2020-11-01,Sutter,0,0,0,0,0,NA
2020-11-02,Sutter,0,0,0,0,0,NA
2020-11-03,Sutter,0,0,0,0,0,NA
2020-11-04,Sutter,0,0,0,0,0,NA
2020-11-05,Sutter,0,0,0,0,0,NA
2020-11-06,Sutter,0,0,0,0,0,NA
2020-11-07,Sutter,0,0,0,0,0,NA
2020-11-08,Sutter,0,0,0,0,0,NA
2020-11-09,Sutter,0,0,0,0,0,NA
2020-11-10,Sutter,0,0,0,0,0,NA
2020-11-11,Sutter,0,0,0,0,0,NA
2020-11-12,Sutter,0,0,0,0,0,NA
2020-11-13,Sutter,0,0,0,0,0,NA
2020-11-14,Sutter,0,0,0,0,0,NA
2020-11-15,Sutter,0,0,0,0,0,NA
2020-11-16,Sutter,0,0,0,0,0,NA
2020-11-17,Sutter,0,0,0,0,0,NA
2020-11-18,Sutter,0,0,0,0,0,NA
2020-11-19,Sutter,0,0,0,0,0,NA
2020-11-20,Sutter,0,0,0,0,0,NA
2020-11-21,Sutter,0,0,0,0,0,NA
2020-11-22,Sutter,0,0,0,0,0,NA
2020-11-23,Sutter,0,0,0,0,0,NA
2020-11-24,Sutter,0,0,0,0,0,NA
2020-11-25,Sutter,0,0,0,0,0,NA
2020-11-26,Sutter,0,0,0,0,0,NA
2020-11-27,Sutter,0,0,0,0,0,NA
2020-11-28,Sutter,0,0,0,0,0,NA
2020-11-29,Sutter,0,0,0,0,0,NA
2020-11-30,Sutter,0,0,0,0,0,NA
2020-12-01,Sutter,0,0,0,0,0,NA
2020-12-02,Sutter,0,0,0,0,0,NA
2020-12-03,Sutter,0,0,0,0,0,NA
2020-12-04,Sutter,0,0,0,0,0,NA
2020-12-05,Sutter,0,0,0,0,0,NA
2020-12-06,Sutter,0,0,0,0,0,NA
2020-12-07,Sutter,0,0,0,0,0,NA
2020-12-08,Sutter,0,0,0,0,0,NA
2020-12-09,Sutter,0,0,0,0,0,NA
2020-12-10,Sutter,0,0,0,0,0,NA
2020-12-11,Sutter,0,0,0,0,0,NA
2020-12-12,Sutter,0,0,0,0,0,NA
2020-12-13,Sutter,0,0,0,0,0,NA
2020-12-14,Sutter,0,0,0,0,0,NA
2020-12-15,Sutter,0,0,0,0,0,NA
2020-12-16,Sutter,0,0,0,0,0,NA
2020-12-17,Sutter,0,0,0,0,0,NA
2020-12-18,Sutter,0,0,0,0,0,NA
2020-12-19,Sutter,0,0,0,0,0,NA
2020-12-20,Sutter,0,0,0,0,0,NA
2020-12-21,Sutter,0,0,0,0,0,NA
2020-12-22,Sutter,0,0,0,0,0,NA
2020-12-23,Sutter,0,0,0,0,0,NA
2020-12-24,Sutter,0,0,0,0,0,NA
2020-12-25,Sutter,0,0,0,0,0,NA
2020-12-26,Sutter,0,0,0,0,0,NA
2020-12-27,Sutter,0,0,0,0,0,NA
2020-12-28,Sutter,0,0,0,0,0,NA
2020-03-29,Tehama,0,0,0,0,2,NA
2020-03-30,Tehama,0,0,0,2,2,NA
2020-03-31,Tehama,0,0,0,2,4,NA
2020-04-01,Tehama,0,1,0,1,4,NA
2020-04-02,Tehama,0,1,0,1,4,NA
2020-04-03,Tehama,0,0,0,0,8,NA
2020-04-04,Tehama,0,0,0,1,8,NA
2020-04-05,Tehama,0,0,0,1,5,NA
2020-04-06,Tehama,0,0,0,0,4,NA
2020-04-07,Tehama,0,0,0,1,2,NA
2020-04-08,Tehama,0,0,0,2,4,NA
2020-04-09,Tehama,0,1,0,1,5,NA
2020-04-10,Tehama,0,0,0,1,8,NA
2020-04-11,Tehama,0,0,0,0,7,NA
2020-04-12,Tehama,0,0,0,3,6,NA
2020-04-13,Tehama,0,0,0,0,6,NA
2020-04-14,Tehama,0,0,0,0,4,NA
2020-04-15,Tehama,0,0,0,0,7,NA
2020-04-16,Tehama,0,0,0,1,5,NA
2020-04-17,Tehama,0,0,0,0,5,NA
2020-04-18,Tehama,0,0,0,0,4,NA
2020-04-19,Tehama,0,0,0,0,5,NA
2020-04-20,Tehama,0,0,0,0,6,NA
2020-04-21,Tehama,0,0,0,0,3,NA
2020-04-22,Tehama,0,0,0,0,4,NA
2020-04-23,Tehama,0,0,0,0,4,NA
2020-04-24,Tehama,0,1,0,1,4,NA
2020-04-25,Tehama,0,1,0,1,4,NA
2020-04-26,Tehama,0,0,0,0,3,NA
2020-04-27,Tehama,0,0,0,0,3,NA
2020-04-28,Tehama,0,0,0,0,5,NA
2020-04-29,Tehama,0,0,0,0,5,NA
2020-04-30,Tehama,0,0,0,0,4,NA
2020-05-01,Tehama,0,0,0,0,3,NA
2020-05-02,Tehama,0,0,0,0,5,NA
2020-05-03,Tehama,0,0,0,0,5,NA
2020-05-04,Tehama,0,0,0,0,6,NA
2020-05-05,Tehama,0,0,0,0,6,NA
2020-05-06,Tehama,0,0,0,0,4,NA
2020-05-07,Tehama,0,0,0,0,5,NA
2020-05-08,Tehama,0,0,0,0,2,NA
2020-05-09,Tehama,0,0,0,0,2,NA
2020-05-10,Tehama,0,0,0,0,3,NA
2020-05-11,Tehama,0,0,0,0,6,NA
2020-05-12,Tehama,0,0,0,0,6,NA
2020-05-13,Tehama,0,0,0,0,5,NA
2020-05-14,Tehama,0,0,0,1,5,NA
2020-05-15,Tehama,0,1,0,1,4,NA
2020-05-16,Tehama,0,0,0,0,4,NA
2020-05-17,Tehama,0,0,0,0,3,NA
2020-05-18,Tehama,0,0,0,1,3,NA
2020-05-19,Tehama,0,0,0,0,6,NA
2020-05-20,Tehama,0,0,0,0,7,NA
2020-05-21,Tehama,0,0,0,0,8,NA
2020-05-22,Tehama,0,0,0,0,7,NA
2020-05-23,Tehama,0,0,0,0,6,NA
2020-05-24,Tehama,0,0,0,0,6,NA
2020-05-25,Tehama,0,0,0,0,3,NA
2020-05-26,Tehama,0,0,0,1,2,NA
2020-05-27,Tehama,0,0,0,0,3,NA
2020-05-28,Tehama,0,0,0,0,4,NA
2020-05-29,Tehama,0,0,0,0,1,NA
2020-05-30,Tehama,0,0,0,0,8,NA
2020-05-31,Tehama,0,0,0,0,7,NA
2020-06-01,Tehama,0,0,0,0,3,NA
2020-06-02,Tehama,0,0,0,0,4,NA
2020-06-03,Tehama,0,0,0,0,5,NA
2020-06-04,Tehama,0,0,0,0,2,NA
2020-06-05,Tehama,0,0,0,0,4,NA
2020-06-06,Tehama,0,0,0,0,2,NA
2020-06-07,Tehama,0,0,0,0,1,NA
2020-06-08,Tehama,0,0,0,0,5,NA
2020-06-09,Tehama,0,0,0,0,5,NA
2020-06-10,Tehama,0,0,0,0,7,NA
2020-06-11,Tehama,0,0,0,0,7,NA
2020-06-12,Tehama,0,1,0,1,6,NA
2020-06-13,Tehama,0,0,0,0,6,NA
2020-06-14,Tehama,0,0,0,0,6,NA
2020-06-15,Tehama,0,0,0,0,7,NA
2020-06-16,Tehama,0,0,0,0,4,NA
2020-06-17,Tehama,0,0,0,0,6,NA
2020-06-18,Tehama,0,0,0,0,4,NA
2020-06-19,Tehama,0,0,0,0,1,NA
2020-06-20,Tehama,0,0,0,0,2,NA
2020-06-21,Tehama,0,0,0,0,5,NA
2020-06-22,Tehama,0,0,0,0,4,NA
2020-06-23,Tehama,0,0,0,0,5,NA
2020-06-24,Tehama,0,0,0,0,5,NA
2020-06-25,Tehama,0,0,0,0,5,NA
2020-06-26,Tehama,0,0,0,0,5,NA
2020-06-27,Tehama,0,0,0,0,3,NA
2020-06-28,Tehama,0,0,0,0,2,NA
2020-06-29,Tehama,0,0,0,0,1,NA
2020-06-30,Tehama,0,0,0,0,1,NA
2020-07-01,Tehama,0,0,0,0,4,NA
2020-07-02,Tehama,0,0,0,0,1,NA
2020-07-03,Tehama,0,0,0,0,1,NA
2020-07-04,Tehama,0,0,0,0,0,NA
2020-07-05,Tehama,0,0,0,0,1,NA
2020-07-06,Tehama,0,0,0,0,1,NA
2020-07-07,Tehama,0,0,0,0,2,NA
2020-07-08,Tehama,0,0,0,0,4,NA
2020-07-09,Tehama,0,0,0,0,4,NA
2020-07-10,Tehama,0,0,0,0,3,NA
2020-07-11,Tehama,1,0,1,0,0,NA
2020-07-12,Tehama,0,1,1,1,1,NA
2020-07-13,Tehama,1,0,1,0,1,NA
2020-07-14,Tehama,1,0,1,0,0,NA
2020-07-15,Tehama,1,0,1,0,3,NA
2020-07-16,Tehama,1,0,1,0,2,NA
2020-07-17,Tehama,1,0,1,0,2,NA
2020-07-18,Tehama,0,0,0,0,2,NA
2020-07-19,Tehama,0,0,0,0,4,NA
2020-07-20,Tehama,0,0,0,0,5,NA
2020-07-21,Tehama,0,0,0,0,5,NA
2020-07-22,Tehama,0,0,0,0,4,NA
2020-07-23,Tehama,0,0,0,0,6,NA
2020-07-24,Tehama,0,0,0,0,5,NA
2020-07-25,Tehama,0,0,0,0,4,NA
2020-07-26,Tehama,0,0,0,0,4,NA
2020-07-27,Tehama,0,0,0,0,5,NA
2020-07-28,Tehama,0,0,0,0,6,NA
2020-07-29,Tehama,0,0,0,0,4,NA
2020-07-30,Tehama,0,0,0,0,5,NA
2020-07-31,Tehama,0,1,0,1,5,NA
2020-08-01,Tehama,0,1,0,1,5,NA
2020-08-02,Tehama,0,0,0,0,5,NA
2020-08-03,Tehama,0,0,0,0,5,NA
2020-08-04,Tehama,0,0,0,0,7,NA
2020-08-05,Tehama,0,0,0,0,3,NA
2020-08-06,Tehama,1,0,2,0,2,NA
2020-08-07,Tehama,2,0,2,0,2,NA
2020-08-08,Tehama,2,0,2,0,4,NA
2020-08-09,Tehama,2,0,2,0,2,NA
2020-08-10,Tehama,2,0,2,0,1,NA
2020-08-11,Tehama,0,2,2,2,2,NA
2020-08-12,Tehama,2,0,2,0,1,NA
2020-08-13,Tehama,0,0,0,0,5,NA
2020-08-14,Tehama,1,0,1,0,2,NA
2020-08-15,Tehama,1,0,1,0,4,NA
2020-08-16,Tehama,1,0,1,0,5,NA
2020-08-17,Tehama,1,0,1,0,7,NA
2020-08-18,Tehama,1,0,1,0,6,NA
2020-08-19,Tehama,2,0,2,0,4,NA
2020-08-20,Tehama,2,0,2,0,3,NA
2020-08-21,Tehama,1,0,1,0,3,NA
2020-08-22,Tehama,1,0,1,0,0,NA
2020-08-23,Tehama,1,0,1,0,3,NA
2020-08-24,Tehama,0,0,0,0,4,NA
2020-08-25,Tehama,0,0,0,0,4,NA
2020-08-26,Tehama,0,0,0,0,0,NA
2020-08-27,Tehama,0,0,0,0,1,NA
2020-08-28,Tehama,0,0,1,0,4,NA
2020-08-29,Tehama,0,0,1,0,2,NA
2020-08-30,Tehama,0,0,1,0,1,NA
2020-08-31,Tehama,0,0,1,0,6,NA
2020-09-01,Tehama,1,0,2,0,4,NA
2020-09-02,Tehama,1,0,2,0,4,NA
2020-09-03,Tehama,1,0,2,0,4,NA
2020-09-04,Tehama,1,0,2,0,4,NA
2020-09-05,Tehama,1,0,2,0,2,NA
2020-09-06,Tehama,2,0,2,0,4,NA
2020-09-07,Tehama,1,0,1,0,5,NA
2020-09-08,Tehama,1,0,1,0,4,NA
2020-09-09,Tehama,1,0,1,0,4,NA
2020-09-10,Tehama,1,0,1,0,4,NA
2020-09-11,Tehama,1,0,2,0,2,NA
2020-09-12,Tehama,1,0,2,0,3,NA
2020-09-13,Tehama,1,0,2,0,1,NA
2020-09-14,Tehama,1,0,2,0,4,NA
2020-09-15,Tehama,0,0,1,0,4,NA
2020-09-16,Tehama,1,0,1,0,4,NA
2020-09-17,Tehama,0,0,1,0,5,NA
2020-09-18,Tehama,0,0,1,0,4,NA
2020-09-19,Tehama,0,0,2,0,4,NA
2020-09-20,Tehama,0,0,3,0,2,NA
2020-09-21,Tehama,0,0,3,0,2,NA
2020-09-22,Tehama,1,0,1,0,3,NA
2020-09-23,Tehama,1,0,2,0,2,NA
2020-09-24,Tehama,1,0,4,0,0,NA
2020-09-25,Tehama,1,0,5,0,2,NA
2020-09-26,Tehama,1,0,4,0,3,NA
2020-09-27,Tehama,1,0,4,0,1,NA
2020-09-28,Tehama,1,0,5,0,1,NA
2020-09-29,Tehama,1,0,5,0,1,NA
2020-09-30,Tehama,1,0,6,0,1,NA
2020-10-01,Tehama,1,0,7,0,2,NA
2020-10-02,Tehama,1,0,5,0,1,NA
2020-10-03,Tehama,0,0,4,0,1,NA
2020-10-04,Tehama,1,0,4,0,3,NA
2020-10-05,Tehama,0,0,5,0,0,NA
2020-10-06,Tehama,1,0,5,0,0,NA
2020-10-07,Tehama,2,0,6,0,0,NA
2020-10-08,Tehama,0,0,3,0,0,NA
2020-10-09,Tehama,0,0,3,0,0,NA
2020-10-10,Tehama,0,0,3,0,0,NA
2020-10-11,Tehama,0,0,2,0,3,NA
2020-10-12,Tehama,1,0,2,0,2,NA
2020-10-13,Tehama,1,0,3,0,2,NA
2020-10-14,Tehama,0,0,4,0,2,NA
2020-10-15,Tehama,1,0,3,0,3,NA
2020-10-16,Tehama,2,0,4,0,4,NA
2020-10-17,Tehama,2,0,5,0,0,NA
2020-10-18,Tehama,2,0,6,1,2,NA
2020-10-19,Tehama,2,0,6,1,2,NA
2020-10-20,Tehama,2,0,5,1,2,NA
2020-10-21,Tehama,2,0,7,0,2,NA
2020-10-22,Tehama,2,0,6,0,1,NA
2020-10-23,Tehama,2,0,6,0,2,NA
2020-10-24,Tehama,2,0,6,0,2,NA
2020-10-25,Tehama,2,0,6,0,1,NA
2020-10-26,Tehama,2,0,6,0,0,NA
2020-10-27,Tehama,2,0,6,1,2,NA
2020-10-28,Tehama,2,0,6,0,0,NA
2020-10-29,Tehama,2,0,6,0,1,NA
2020-10-30,Tehama,1,0,5,0,0,NA
2020-10-31,Tehama,0,0,5,0,4,NA
2020-11-01,Tehama,0,0,5,0,1,NA
2020-11-02,Tehama,0,0,3,0,2,NA
2020-11-03,Tehama,0,0,3,0,1,NA
2020-11-04,Tehama,0,0,2,0,0,NA
2020-11-05,Tehama,0,0,2,0,0,NA
2020-11-06,Tehama,0,0,1,0,3,NA
2020-11-07,Tehama,0,0,4,0,1,NA
2020-11-08,Tehama,0,0,4,0,1,NA
2020-11-09,Tehama,0,0,3,0,2,NA
2020-11-10,Tehama,0,0,5,0,3,NA
2020-11-11,Tehama,0,0,5,0,2,NA
2020-11-12,Tehama,2,0,7,0,3,NA
2020-11-13,Tehama,2,0,7,0,3,NA
2020-11-14,Tehama,2,0,9,0,1,NA
2020-11-15,Tehama,3,0,8,0,4,NA
2020-11-16,Tehama,2,0,7,0,2,NA
2020-11-17,Tehama,3,0,7,0,2,NA
2020-11-18,Tehama,3,0,10,0,0,NA
2020-11-19,Tehama,4,0,11,0,0,NA
2020-11-20,Tehama,5,0,11,0,1,NA
2020-11-21,Tehama,4,0,12,0,1,NA
2020-11-22,Tehama,4,0,11,0,0,NA
2020-11-23,Tehama,4,0,8,0,0,NA
2020-11-24,Tehama,4,0,10,0,0,NA
2020-11-25,Tehama,4,0,9,0,0,NA
2020-11-26,Tehama,4,0,11,0,2,NA
2020-11-27,Tehama,4,0,12,0,1,NA
2020-11-28,Tehama,5,0,13,0,1,NA
2020-11-29,Tehama,5,0,11,0,0,NA
2020-11-30,Tehama,4,0,11,0,0,NA
2020-12-01,Tehama,4,0,11,0,1,NA
2020-12-02,Tehama,3,0,11,0,2,NA
2020-12-03,Tehama,2,0,11,0,1,NA
2020-12-04,Tehama,1,0,9,0,0,NA
2020-12-05,Tehama,2,0,10,0,0,NA
2020-12-06,Tehama,2,0,10,0,1,NA
2020-12-07,Tehama,2,0,12,0,2,NA
2020-12-08,Tehama,1,0,17,0,2,NA
2020-12-09,Tehama,1,0,13,0,3,NA
2020-12-10,Tehama,1,0,13,0,2,NA
2020-12-11,Tehama,1,0,11,0,2,NA
2020-12-12,Tehama,2,0,12,0,3,NA
2020-12-13,Tehama,2,0,11,0,1,NA
2020-12-14,Tehama,2,0,12,0,2,NA
2020-12-15,Tehama,2,0,13,0,1,NA
2020-12-16,Tehama,1,0,11,0,1,NA
2020-12-17,Tehama,1,0,8,0,2,NA
2020-12-18,Tehama,1,0,8,0,2,NA
2020-12-19,Tehama,2,0,9,0,2,NA
2020-12-20,Tehama,4,0,10,0,1,NA
2020-12-21,Tehama,4,0,10,0,1,NA
2020-12-22,Tehama,2,0,13,0,1,NA
2020-12-23,Tehama,2,0,15,0,2,NA
2020-12-24,Tehama,4,0,14,0,2,NA
2020-12-25,Tehama,2,0,16,0,1,NA
2020-12-26,Tehama,2,0,19,0,0,NA
2020-12-27,Tehama,2,0,22,0,1,NA
2020-12-28,Tehama,2,0,23,0,0,NA
2020-03-29,Trinity,0,0,0,0,NA,NA
